id,triggeredon,asin,brand,city,location,platform,pname,status,status_text,id,triggeredon,brand,bu,category,division,platform,revenue,sku_code,sub_category,units
2993,"2024-07-02 11:00:13.000000",FCKG8PBFGHFNTM78,Raaga,Chennai,600004,Flipkart,"Raaga FacialKit Gold 61gm",1," Add to cart",2062,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,36823.699999999997,FCKG8PBFGHFNTM78,"Facial Kits",NULL
2497,"2024-06-12 11:00:09.000000",FCKG8PBFGHFNTM78,Raaga,"Lucknow  HQ",201301,Flipkart,"Raaga FacialKit Gold 61gm",1," Add to cart",2062,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,36823.699999999997,FCKG8PBFGHFNTM78,"Facial Kits",NULL
3095,"2024-06-24 11:00:07.000000",SMPEZ6CGUDDS2NJG,Chik,Gurgaon,122003,"Flipkart Grocery","Chik Egg 340ml",1,Add,2064,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",57316.800000000003,SMPEZ6CGUDDS2NJG,Shampoo,NULL
2854,"2024-05-27 00:00:00.000000",SMPEZ6CGUDDS2NJG,Chik,NULL,380009,"Flipkart Grocery","Chik Egg 340ml",1,Add,2064,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",57316.800000000003,SMPEZ6CGUDDS2NJG,Shampoo,NULL
2825,"2024-06-14 11:00:20.000000",SMPEZ6CGUDDS2NJG,Chik,Chennai,600004,"Flipkart Grocery","Chik Egg 340ml",1,Add,2064,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",57316.800000000003,SMPEZ6CGUDDS2NJG,Shampoo,NULL
2376,"2024-07-03 11:00:13.000000",SMPEZ6CGUDDS2NJG,Chik,Hyderabad,500003,Flipkart,"Chik Egg 340ml",0,NULL,2064,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",57316.800000000003,SMPEZ6CGUDDS2NJG,Shampoo,NULL
3190,"2024-06-26 11:00:06.000000",FCKG8PBFJ5UCP7RK,Raaga,"Bangalore HQ",560001,Flipkart,"Raaga ExpFacial Dry 35gm",1," Add to cart",2067,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,17468.599999999999,FCKG8PBFJ5UCP7RK,"Facial Kits",NULL
3113,"2024-07-02 11:00:13.000000",FCKG8PBFJ5UCP7RK,Raaga,Chennai,600004,Flipkart,"Raaga ExpFacial Dry 35gm",0,"Sold Out",2067,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,17468.599999999999,FCKG8PBFJ5UCP7RK,"Facial Kits",NULL
2617,"2024-06-12 11:00:09.000000",FCKG8PBFJ5UCP7RK,Raaga,"Lucknow  HQ",201301,Flipkart,"Raaga ExpFacial Dry 35gm",1," Add to cart",2067,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,17468.599999999999,FCKG8PBFJ5UCP7RK,"Facial Kits",NULL
2316,"2024-07-03 11:00:13.000000",FCKG8PBFJ5UCP7RK,Raaga,Pune,411007,Flipkart,"Raaga ExpFacial Dry 35gm",0,"Sold Out",2067,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,17468.599999999999,FCKG8PBFJ5UCP7RK,"Facial Kits",NULL
3250,"2024-06-26 11:00:06.000000",FCKG8PBFJS8YZGQT,Raaga,"Bangalore HQ",560001,Flipkart,"Raaga FacialKit Plat 61gm",1," Add to cart",2072,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,3318.5999999999999,FCKG8PBFJS8YZGQT,"Facial Kits",NULL
3233,"2024-07-02 11:00:13.000000",FCKG8PBFJS8YZGQT,Raaga,Chennai,600004,Flipkart,"Raaga FacialKit Plat 61gm",0,"Sold Out",2072,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,3318.5999999999999,FCKG8PBFJS8YZGQT,"Facial Kits",NULL
2737,"2024-06-12 11:00:09.000000",FCKG8PBFJS8YZGQT,Raaga,"Lucknow  HQ",201301,Flipkart,"Raaga FacialKit Plat 61gm",0,"Sold Out",2072,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,3318.5999999999999,FCKG8PBFJS8YZGQT,"Facial Kits",NULL
2436,"2024-07-03 11:00:13.000000",FCKG8PBFJS8YZGQT,Raaga,Pune,411007,Flipkart,"Raaga FacialKit Plat 61gm",0,"Sold Out",2072,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,3318.5999999999999,FCKG8PBFJS8YZGQT,"Facial Kits",NULL
3155,"2024-06-24 11:00:07.000000",SMPEZ6CGYJ6EAXH5,Meera,Gurgaon,122003,"Flipkart Grocery","Meera Hairfall Care 180ml",0,"Sold Out",2074,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",190763.79999999999,SMPEZ6CGYJ6EAXH5,Shampoo,NULL
3065,"2024-06-14 11:00:20.000000",SMPEZ6CGYJ6EAXH5,Meera,Chennai,600004,"Flipkart Grocery","Meera Hairfall Care 180ml",1,Add,2074,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",190763.79999999999,SMPEZ6CGYJ6EAXH5,Shampoo,NULL
2974,"2024-05-27 00:00:00.000000",SMPEZ6CGYJ6EAXH5,Meera,NULL,380009,"Flipkart Grocery","Meera Hairfall Care 180ml",0,"Sold Out",2074,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",190763.79999999999,SMPEZ6CGYJ6EAXH5,Shampoo,NULL
2361,"2024-06-01 11:00:06.000000",SMPEZ6CGYJ6EAXH5,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Hairfall Care 180ml",1,Add,2074,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",190763.79999999999,SMPEZ6CGYJ6EAXH5,Shampoo,NULL
3353,"2024-07-02 11:00:13.000000",FCKG8PBGQCZDH53Z,Raaga,Chennai,600004,Flipkart,"Raaga FacialKit Fair 61gm",0,"Sold Out",2077,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,20666.099999999999,FCKG8PBGQCZDH53Z,"Facial Kits",NULL
3310,"2024-06-26 11:00:06.000000",FCKG8PBGQCZDH53Z,Raaga,"Bangalore HQ",560001,Flipkart,"Raaga FacialKit Fair 61gm",1," Add to cart",2077,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,20666.099999999999,FCKG8PBGQCZDH53Z,"Facial Kits",NULL
2857,"2024-06-12 11:00:09.000000",FCKG8PBGQCZDH53Z,Raaga,"Lucknow  HQ",201301,Flipkart,"Raaga FacialKit Fair 61gm",1," Add to cart",2077,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,20666.099999999999,FCKG8PBGQCZDH53Z,"Facial Kits",NULL
2556,"2024-07-03 11:00:13.000000",FCKG8PBGQCZDH53Z,Raaga,Pune,411007,Flipkart,"Raaga FacialKit Fair 61gm",0,"Sold Out",2077,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,20666.099999999999,FCKG8PBGQCZDH53Z,"Facial Kits",NULL
3305,"2024-06-14 11:00:20.000000",SMPEZ6CGYMJSRGPH,Chik,Chennai,600004,"Flipkart Grocery","Chik Black 340ml",1,Add,2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
3215,"2024-06-24 11:00:07.000000",SMPEZ6CGYMJSRGPH,Chik,Gurgaon,122003,"Flipkart Grocery","Chik Black 340ml",1,Add,2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
3094,"2024-05-27 00:00:00.000000",SMPEZ6CGYMJSRGPH,Chik,NULL,380009,"Flipkart Grocery","Chik Black 340ml",0,"Sold Out",2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
2496,"2024-07-03 11:00:13.000000",SMPEZ6CGYMJSRGPH,Chik,Hyderabad,500003,Flipkart,"Chik Black 340ml",0,"Sold Out",2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
2440,"2024-06-13 11:00:02.000000",SMPEZ6CGYMJSRGPH,Chik,Mumbai,400070,Flipkart,"Chik Black 340ml",0,"Sold Out",2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
2421,"2024-06-01 11:00:06.000000",SMPEZ6CGYMJSRGPH,Chik,"Bangalore HQ",560001,"Flipkart Grocery","Chik Black 340ml",1,Add,2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
2402,"2024-05-30 11:00:16.000000",SMPEZ6CGYMJSRGPH,Chik,Chennai,600004,"Flipkart Grocery","Chik Black 340ml",1,Add,2079,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,"Flipkart Grocery",344740.5,SMPEZ6CGYMJSRGPH,Shampoo,NULL
3275,"2024-06-24 11:00:07.000000",SMPEZGGK92HF5BRW,Meera,Gurgaon,122003,"Flipkart Grocery","Meera Hairfall Care 340ml",0,"Sold Out",2084,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",161872.70000000001,SMPEZGGK92HF5BRW,Shampoo,NULL
3214,"2024-05-27 00:00:00.000000",SMPEZGGK92HF5BRW,Meera,NULL,380009,"Flipkart Grocery","Meera Hairfall Care 340ml",0,"Currently Unavailable",2084,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",161872.70000000001,SMPEZGGK92HF5BRW,Shampoo,NULL
2522,"2024-05-30 11:00:16.000000",SMPEZGGK92HF5BRW,Meera,Chennai,600004,"Flipkart Grocery","Meera Hairfall Care 340ml",1,Add,2084,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",161872.70000000001,SMPEZGGK92HF5BRW,Shampoo,NULL
2481,"2024-06-01 11:00:06.000000",SMPEZGGK92HF5BRW,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Hairfall Care 340ml",1,Add,2084,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",161872.70000000001,SMPEZGGK92HF5BRW,Shampoo,NULL
2399,"2024-05-30 11:00:16.000000",SMPGHEMMEPRFCGTU,Nyle,Ahemdabad,380009,Flipkart,"NyleNat Strong & Healthy Shampoo 1000ml",0,"Sold Out",2086,"2024-05-31 12:30:25.000000",Nyle,EC,"Hair Care",PC,Flipkart,15447.5,SMPGHEMMEPRFCGTU,Shampoo,NULL
3335,"2024-06-24 11:00:07.000000",SMPEZGGKTFWSUKFK,Meera,Gurgaon,122003,"Flipkart Grocery","Meera Strong & Healthy340ml",0,"Sold Out",2089,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",171635.39999999999,SMPEZGGKTFWSUKFK,Shampoo,NULL
3334,"2024-05-27 00:00:00.000000",SMPEZGGKTFWSUKFK,Meera,NULL,380009,"Flipkart Grocery","Meera Strong & Healthy340ml",0,"Currently Unavailable",2089,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",171635.39999999999,SMPEZGGKTFWSUKFK,Shampoo,NULL
2642,"2024-05-30 11:00:16.000000",SMPEZGGKTFWSUKFK,Meera,Chennai,600004,"Flipkart Grocery","Meera Strong & Healthy340ml",1,Add,2089,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",171635.39999999999,SMPEZGGKTFWSUKFK,Shampoo,NULL
2541,"2024-06-01 11:00:06.000000",SMPEZGGKTFWSUKFK,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Strong & Healthy340ml",1,Add,2089,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",171635.39999999999,SMPEZGGKTFWSUKFK,Shampoo,NULL
2639,"2024-05-30 11:00:16.000000",SMPGHEMMHRCJVZG6,Nyle,Ahemdabad,380009,Flipkart,"NyleNat Silky Smooth Shampoo 1000ml",1," Add to cart",2091,"2024-05-31 12:30:25.000000",Nyle,EC,"Hair Care",PC,Flipkart,176910.70000000001,SMPGHEMMHRCJVZG6,Shampoo,NULL
3157,"2024-06-12 11:00:09.000000",FCKGAYAXCQW6ZGGH,Raaga,"Lucknow  HQ",201301,Flipkart,"Raaga FacialKit Acne 61gm",1," Add to cart",2092,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,6446.6000000000004,FCKGAYAXCQW6ZGGH,"Facial Kits",NULL
2856,"2024-07-03 11:00:13.000000",FCKGAYAXCQW6ZGGH,Raaga,Pune,411007,Flipkart,"Raaga FacialKit Acne 61gm",0,"Sold Out",2092,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,6446.6000000000004,FCKGAYAXCQW6ZGGH,"Facial Kits",NULL
2762,"2024-05-30 11:00:16.000000",SMPFBKZFHKHDNGVW,Meera,Chennai,600004,"Flipkart Grocery","Meera Anti dandruff 180ml",1,Add,2094,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",249781.20000000001,SMPFBKZFHKHDNGVW,Shampoo,NULL
2601,"2024-06-01 11:00:06.000000",SMPFBKZFHKHDNGVW,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Anti dandruff 180ml",1,Add,2094,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",249781.20000000001,SMPFBKZFHKHDNGVW,Shampoo,NULL
3119,"2024-05-30 11:00:16.000000",SMPGHEMMTUTBKZWF,Nyle,Ahemdabad,380009,Flipkart,"NyleNat Damage Repair Shampoo 1000ml",1," Add to cart",2096,"2024-05-31 12:30:25.000000",Nyle,EC,"Hair Care",PC,Flipkart,118260.8,SMPGHEMMTUTBKZWF,Shampoo,NULL
2920,"2024-06-13 11:00:02.000000",SMPFCMU4KPVGPGFH,Meera,Mumbai,400070,Flipkart,"Meera Strong & Healthy1000ml",1," Add to cart",2099,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",177824.39999999999,SMPFCMU4KPVGPGFH,Shampoo,NULL
2882,"2024-05-30 11:00:16.000000",SMPFCMU4KPVGPGFH,Meera,Chennai,600004,"Flipkart Grocery","Meera Strong & Healthy1000ml",1,Add,2099,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",177824.39999999999,SMPFCMU4KPVGPGFH,Shampoo,NULL
2676,"2024-07-03 11:00:13.000000",SMPFCMU4KPVGPGFH,Meera,Hyderabad,500003,Flipkart,"Meera Strong & Healthy1000ml",0,NULL,2099,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",177824.39999999999,SMPFCMU4KPVGPGFH,Shampoo,NULL
2661,"2024-06-01 11:00:06.000000",SMPFCMU4KPVGPGFH,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Strong & Healthy1000ml",1,Add,2099,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",177824.39999999999,SMPFCMU4KPVGPGFH,Shampoo,NULL
2405,"2024-06-14 11:00:20.000000",SMPFCMU4KPVGPGFH,Meera,Ahemdabad,380009,"Flipkart Grocery","Meera Strong & Healthy1000ml",1,Add,2099,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",177824.39999999999,SMPFCMU4KPVGPGFH,Shampoo,NULL
3277,"2024-06-12 11:00:09.000000",FCKGFGKYZMAATVH9,Raaga,"Lucknow  HQ",201301,Flipkart,"Raaga ExpFacKit Oily 35gm",1," Add to cart",2102,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,7935.6000000000004,FCKGFGKYZMAATVH9,"Facial Kits",NULL
2976,"2024-07-03 11:00:13.000000",FCKGFGKYZMAATVH9,Raaga,Pune,411007,Flipkart,"Raaga ExpFacKit Oily 35gm",0,"Sold Out",2102,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Flipkart,7935.6000000000004,FCKGFGKYZMAATVH9,"Facial Kits",NULL
3002,"2024-05-30 11:00:16.000000",SMPFCMU4X7AHRGXC,Meera,Chennai,600004,"Flipkart Grocery","Meera Hairfall Care 1000ml",1,Add,2104,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",453224.29999999999,SMPFCMU4X7AHRGXC,Shampoo,NULL
2796,"2024-07-03 11:00:13.000000",SMPFCMU4X7AHRGXC,Meera,Hyderabad,500003,Flipkart,"Meera Hairfall Care 1000ml",1," Add to cart",2104,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",453224.29999999999,SMPFCMU4X7AHRGXC,Shampoo,NULL
2721,"2024-06-01 11:00:06.000000",SMPFCMU4X7AHRGXC,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Hairfall Care 1000ml",1,Add,2104,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",453224.29999999999,SMPFCMU4X7AHRGXC,Shampoo,NULL
2525,"2024-06-14 11:00:20.000000",SMPFCMU4X7AHRGXC,Meera,Ahemdabad,380009,"Flipkart Grocery","Meera Hairfall Care 1000ml",1,Add,2104,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",453224.29999999999,SMPFCMU4X7AHRGXC,Shampoo,NULL
2916,"2024-07-03 11:00:13.000000",SMPFEVRZFAYXVKQH,Meera,Hyderabad,500003,Flipkart,"Meera Strong & Healthy650ml",1," Add to cart",2109,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",616.20000000000005,SMPFEVRZFAYXVKQH,Shampoo,NULL
3096,"2024-07-03 11:00:13.000000",SMPFTHPHYPTFCRXK,Meera,Hyderabad,500003,Flipkart,"Meera Anti dandruff 650ml",1," Add to cart",2114,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",638.10000000000002,SMPFTHPHYPTFCRXK,Shampoo,NULL
2437,"2024-06-12 11:00:09.000000",SMPFTHPHYPTFCRXK,Meera,Pune,411007,Flipkart,"Meera Anti dandruff 650ml",1," Add to cart",2114,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",638.10000000000002,SMPFTHPHYPTFCRXK,Shampoo,NULL
3359,"2024-05-30 11:00:16.000000",SMPGZDM6AJNESSD6,Chik,Ahemdabad,380009,Flipkart,"Chik Egg 1000ml",0,"Sold Out",2116,"2024-05-31 12:30:25.000000",Chik,EC,"Hair Care",PC,Flipkart,6244.8999999999996,SMPGZDM6AJNESSD6,Shampoo,NULL
3216,"2024-07-03 11:00:13.000000",SMPFTHQ3WFZA2GC4,Meera,Hyderabad,500003,Flipkart,"Meera Strong & Healthy340ml",1," Add to cart",2119,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",944.79999999999995,SMPFTHQ3WFZA2GC4,Shampoo,NULL
2557,"2024-06-12 11:00:09.000000",SMPFTHQ3WFZA2GC4,Meera,Pune,411007,Flipkart,"Meera Strong & Healthy340ml",1," Add to cart",2119,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",944.79999999999995,SMPFTHQ3WFZA2GC4,Shampoo,NULL
2349,"2024-06-19 11:00:08.000000",SMPFTHQ3WFZA2GC4,Meera,Pune,411007,Flipkart,"Meera Strong & Healthy340ml",1," Add to cart",2119,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",944.79999999999995,SMPFTHQ3WFZA2GC4,Shampoo,NULL
2320,"2024-06-13 11:00:02.000000",SMPFTHQ3WFZA2GC4,Meera,Kolkata,700002,Flipkart,"Meera Strong & Healthy340ml",1," Add to cart",2119,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",944.79999999999995,SMPFTHQ3WFZA2GC4,Shampoo,NULL
3336,"2024-07-03 11:00:13.000000",SMPFTHTVWZKJBK5Y,Meera,Hyderabad,500003,Flipkart,"Meera Anti dandruff 340ml",1," Add to cart",2124,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",346,SMPFTHTVWZKJBK5Y,Shampoo,NULL
2677,"2024-06-12 11:00:09.000000",SMPFTHTVWZKJBK5Y,Meera,Pune,411007,Flipkart,"Meera Anti dandruff 340ml",0,NULL,2124,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",346,SMPFTHTVWZKJBK5Y,Shampoo,NULL
2560,"2024-06-13 11:00:02.000000",SMPFTHTVWZKJBK5Y,Meera,Kolkata,700002,Flipkart,"Meera Anti dandruff 340ml",1," Add to cart",2124,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",346,SMPFTHTVWZKJBK5Y,Shampoo,NULL
2469,"2024-06-19 11:00:08.000000",SMPFTHTVWZKJBK5Y,Meera,Pune,411007,Flipkart,"Meera Anti dandruff 340ml",0,NULL,2124,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",346,SMPFTHTVWZKJBK5Y,Shampoo,NULL
2800,"2024-06-13 11:00:02.000000",SMPFTHXQCSJJGGBT,Meera,Kolkata,700002,Flipkart,"Meera Hairfall Care 340ml",1," Add to cart",2129,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",629.89999999999998,SMPFTHXQCSJJGGBT,Shampoo,NULL
2797,"2024-06-12 11:00:09.000000",SMPFTHXQCSJJGGBT,Meera,Pune,411007,Flipkart,"Meera Hairfall Care 340ml",1," Add to cart",2129,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",629.89999999999998,SMPFTHXQCSJJGGBT,Shampoo,NULL
2589,"2024-06-19 11:00:08.000000",SMPFTHXQCSJJGGBT,Meera,Pune,411007,Flipkart,"Meera Hairfall Care 340ml",0,NULL,2129,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",629.89999999999998,SMPFTHXQCSJJGGBT,Shampoo,NULL
3122,"2024-05-30 11:00:16.000000",SMPFVNG45ZYA6ENT,Meera,Chennai,600004,"Flipkart Grocery","Meera Anti dandruff 1000ml",1,Add,2134,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",358128.09999999998,SMPFVNG45ZYA6ENT,Shampoo,NULL
2781,"2024-06-01 11:00:06.000000",SMPFVNG45ZYA6ENT,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Anti dandruff 1000ml",1,Add,2134,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",358128.09999999998,SMPFVNG45ZYA6ENT,Shampoo,NULL
2645,"2024-06-14 11:00:20.000000",SMPFVNG45ZYA6ENT,Meera,Ahemdabad,380009,"Flipkart Grocery","Meera Anti dandruff 1000ml",1,Add,2134,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",358128.09999999998,SMPFVNG45ZYA6ENT,Shampoo,NULL
3242,"2024-05-30 11:00:16.000000",SMPFZPEU7XZAMFD2,Meera,Chennai,600004,"Flipkart Grocery","Meera Anti dandruff 650ml",1,Add,2139,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",83479.5,SMPFZPEU7XZAMFD2,Shampoo,NULL
2841,"2024-06-01 11:00:06.000000",SMPFZPEU7XZAMFD2,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Anti dandruff 650ml",1,Add,2139,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",83479.5,SMPFZPEU7XZAMFD2,Shampoo,NULL
2765,"2024-06-14 11:00:20.000000",SMPFZPEU7XZAMFD2,Meera,Ahemdabad,380009,"Flipkart Grocery","Meera Anti dandruff 650ml",1,Add,2139,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",83479.5,SMPFZPEU7XZAMFD2,Shampoo,NULL
2915,"2024-06-24 11:00:07.000000",SMPED5CFPR4UEDKZ,Meera,Gurgaon,122003,"Flipkart Grocery","Meera Strong & Healthy180ml",0,"Sold Out",2141,"2024-05-31 12:30:25.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",73888.5,SMPED5CFPR4UEDKZ,Shampoo,NULL
2494,"2024-05-27 00:00:00.000000",SMPED5CFPR4UEDKZ,Meera,NULL,380009,"Flipkart Grocery","Meera Strong & Healthy180ml",0,"Sold Out",2141,"2024-05-31 12:30:25.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",73888.5,SMPED5CFPR4UEDKZ,Shampoo,NULL
3362,"2024-05-30 11:00:16.000000",SMPFZPEUYPHSRRVU,Meera,Chennai,600004,"Flipkart Grocery","Meera Anti dandruff 340ml",1,Add,2144,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",176441.5,SMPFZPEUYPHSRRVU,Shampoo,NULL
2901,"2024-06-01 11:00:06.000000",SMPFZPEUYPHSRRVU,Meera,"Bangalore HQ",560001,"Flipkart Grocery","Meera Anti dandruff 340ml",1,Add,2144,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",176441.5,SMPFZPEUYPHSRRVU,Shampoo,NULL
2885,"2024-06-14 11:00:20.000000",SMPFZPEUYPHSRRVU,Meera,Ahemdabad,380009,"Flipkart Grocery","Meera Anti dandruff 340ml",1,Add,2144,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",176441.5,SMPFZPEUYPHSRRVU,Shampoo,NULL
2975,"2024-06-24 11:00:07.000000",SMPEZ6CGBBE4G4QM,Meera,Gurgaon,122003,"Flipkart Grocery","Meera Strong & Healthy650ml",1,Add,2146,"2024-05-31 12:30:25.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",56768.099999999999,SMPEZ6CGBBE4G4QM,Shampoo,NULL
2614,"2024-05-27 00:00:00.000000",SMPEZ6CGBBE4G4QM,Meera,NULL,380009,"Flipkart Grocery","Meera Strong & Healthy650ml",1,Add,2146,"2024-05-31 12:30:25.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",56768.099999999999,SMPEZ6CGBBE4G4QM,Shampoo,NULL
2345,"2024-06-14 11:00:20.000000",SMPEZ6CGBBE4G4QM,Meera,Chennai,600004,"Flipkart Grocery","Meera Strong & Healthy650ml",1,Add,2146,"2024-05-31 12:30:25.000000",Meera,EC,"Hair Care",PC,"Flipkart Grocery",56768.099999999999,SMPEZ6CGBBE4G4QM,Shampoo,NULL
